respondent_id,survey_date,city,age_group,gender,income_bracket,awareness_channel,product_interest,funnel_stage,purchase_motivator,purchase_barrier,monthly_spend_inr,nps_score,nps_category,top_satisfaction_driver,survey_completion_min
VE1168,2024-06-25,Delhi,18-24,Female,<3L,Instagram,Whey Protein,Awareness,,Prefer Offline,0,,,,9.4
VE1169,2024-09-10,Ahmedabad,18-24,Female,<3L,Instagram,Omega-3,Consideration,,Too Expensive,0,,,,14.9
VE1170,2024-08-05,Ahmedabad,25-34,Female,6-10L,Instagram,Ashwagandha,Consideration,,Prefer Offline,0,,,,12.9
VE1171,2024-10-13,Kolkata,25-34,Prefer not to say,<3L,YouTube,Omega-3,Awareness,,None,0,,,,9.1
VE1172,2024-07-31,Bangalore,35-44,Female,20L+,Instagram,Whey Protein,Intent,Price,Too Many Options,0,,,,13.8
VE1173,2024-06-05,Hyderabad,18-24,Male,6-10L,Word of Mouth,Collagen,Trial,Discount/Offer,Too Many Options,0,,,,9.9
VE1174,2024-11-01,Chennai,35-44,Female,10-20L,Google Search,Multivitamin,Awareness,,Unsure of Efficacy,0,,,,5.7
VE1175,2024-10-12,Mumbai,35-44,Male,6-10L,Facebook,Multivitamin,Repeat Purchase,Ingredients Quality,None,1000,10,Promoter,Taste/Texture,6.0
VE1176,2024-07-28,Mumbai,18-24,Prefer not to say,6-10L,Google Search,Vitamin D3,Consideration,,None,0,,,,6.6
VE1177,2024-11-11,Delhi,35-44,Prefer not to say,<3L,YouTube,Ashwagandha,Consideration,,Lack of Trust,0,,,,8.9
VE1178,2024-11-17,Hyderabad,25-34,Male,20L+,Instagram,Probiotic,Awareness,,Shipping Concerns,0,,,,15.7
VE1179,2024-08-28,Lucknow,45-54,Male,3-6L,Word of Mouth,Ashwagandha,Intent,Brand Trust,Too Many Options,0,,,,11.9
VE1180,2024-07-08,Bangalore,25-34,Female,6-10L,YouTube,Multivitamin,Consideration,,Too Expensive,0,,,,15.4
VE1181,2024-06-26,Chennai,35-44,Male,3-6L,Google Search,Ashwagandha,Awareness,,Lack of Trust,0,,,,15.9
VE1182,2024-08-08,Bangalore,18-24,Female,10-20L,Doctor Recommendation,Multivitamin,Awareness,,Shipping Concerns,0,,,,11.0
VE1183,2024-07-28,Delhi,35-44,Male,6-10L,Facebook,Multivitamin,Awareness,,Too Expensive,0,,,,11.3
VE1184,2024-06-20,Delhi,25-34,Female,10-20L,Doctor Recommendation,Whey Protein,Awareness,,Unsure of Efficacy,0,,,,12.8
VE1185,2024-08-11,Delhi,35-44,Male,10-20L,Instagram,Multivitamin,Consideration,,Too Expensive,0,,,,13.2
VE1186,2024-11-08,Delhi,35-44,Male,3-6L,Instagram,Omega-3,Trial,Influencer,Too Expensive,0,,,,14.8
VE1187,2024-09-14,Chennai,35-44,Male,6-10L,Instagram,Probiotic,Awareness,,Shipping Concerns,0,,,,17.0
VE1188,2024-07-12,Hyderabad,55+,Male,10-20L,Instagram,Vitamin D3,Intent,Brand Trust,Prefer Offline,0,,,,17.2
VE1189,2024-08-20,Mumbai,55+,Male,20L+,YouTube,Omega-3,Awareness,,Prefer Offline,0,,,,16.0
VE1190,2024-07-13,Chennai,18-24,Male,6-10L,Instagram,Omega-3,Awareness,,None,0,,,,6.3
VE1191,2024-10-05,Hyderabad,55+,Male,3-6L,YouTube,Probiotic,Intent,Peer Recommendation,Too Expensive,0,,,,5.1
VE1192,2024-09-10,Mumbai,18-24,Female,6-10L,YouTube,Whey Protein,Consideration,,Shipping Concerns,0,,,,10.9
VE1193,2024-06-28,Jaipur,45-54,Female,6-10L,Google Search,Probiotic,Consideration,,Too Many Options,0,,,,16.6
VE1194,2024-10-29,Hyderabad,25-34,Female,3-6L,Facebook,Multivitamin,Intent,Peer Recommendation,Too Many Options,0,,,,7.7
VE1195,2024-09-18,Ahmedabad,25-34,Female,3-6L,Instagram,Omega-3,Consideration,,Unsure of Efficacy,0,,,,7.6
VE1196,2024-09-24,Jaipur,18-24,Female,6-10L,Word of Mouth,Omega-3,Consideration,,Prefer Offline,0,,,,9.9
VE1197,2024-10-06,Mumbai,25-34,Female,3-6L,Word of Mouth,Multivitamin,Trial,Brand Trust,Too Many Options,0,,,,13.6
VE1198,2024-06-23,Lucknow,35-44,Female,<3L,YouTube,Vitamin D3,Awareness,,Too Many Options,0,,,,12.2
VE1199,2024-06-19,Bangalore,35-44,Male,20L+,Instagram,Omega-3,Awareness,,Lack of Trust,0,,,,12.0
VE1200,2024-10-15,Pune,25-34,Male,6-10L,YouTube,Omega-3,Intent,Price,Unsure of Efficacy,0,,,,17.3
VE1201,2024-11-25,Pune,35-44,Female,20L+,Google Search,Ashwagandha,Trial,Doctor Recommended,Lack of Trust,0,,,,13.2
VE1202,2024-08-12,Mumbai,35-44,Male,20L+,Word of Mouth,Whey Protein,Intent,Brand Trust,Too Many Options,0,,,,9.8
VE1203,2024-07-21,Hyderabad,55+,Male,20L+,YouTube,Multivitamin,Consideration,,Lack of Trust,0,,,,11.2
VE1204,2024-10-15,Bangalore,35-44,Female,6-10L,YouTube,Omega-3,Awareness,,Shipping Concerns,0,,,,8.8
VE1205,2024-10-26,Delhi,55+,Male,6-10L,YouTube,Omega-3,Intent,Brand Trust,Too Expensive,0,,,,16.4
VE1206,2024-11-17,Ahmedabad,25-34,Prefer not to say,6-10L,Google Search,Ashwagandha,Purchase,Peer Recommendation,None,1500,10,Promoter,Packaging,7.0
VE1207,2024-10-13,Bangalore,35-44,Male,3-6L,Doctor Recommendation,Multivitamin,Consideration,,Too Expensive,0,,,,15.2
VE1208,2024-07-27,Ahmedabad,25-34,Prefer not to say,20L+,Facebook,Multivitamin,Intent,Doctor Recommended,Prefer Offline,0,,,,14.3
VE1209,2024-10-02,Delhi,55+,Male,20L+,Instagram,Vitamin D3,Consideration,,Unsure of Efficacy,0,,,,5.9
VE1210,2024-10-08,Delhi,35-44,Male,<3L,Google Search,Omega-3,Awareness,,None,0,,,,4.7
VE1211,2024-08-22,Pune,35-44,Male,3-6L,Instagram,Multivitamin,Consideration,,Shipping Concerns,0,,,,17.0
VE1212,2024-06-29,Ahmedabad,35-44,Male,3-6L,Doctor Recommendation,Multivitamin,Consideration,,Too Expensive,0,,,,7.3
VE1213,2024-08-18,Delhi,25-34,Male,10-20L,Instagram,Whey Protein,Consideration,,Too Expensive,0,,,,10.9
VE1214,2024-10-13,Delhi,45-54,Male,3-6L,Instagram,Ashwagandha,Awareness,,Too Expensive,0,,,,8.3
VE1215,2024-06-23,Delhi,25-34,Male,6-10L,Facebook,Whey Protein,Trial,Price,Prefer Offline,0,,,,9.4
VE1216,2024-07-31,Kolkata,25-34,Female,3-6L,Instagram,Whey Protein,Consideration,,Lack of Trust,0,,,,10.1
VE1217,2024-08-23,Ahmedabad,35-44,Male,10-20L,Google Search,Multivitamin,Awareness,,Too Expensive,0,,,,11.4
VE1218,2024-11-19,Mumbai,35-44,Female,6-10L,YouTube,Probiotic,Awareness,,Shipping Concerns,0,,,,6.9
VE1219,2024-07-03,Mumbai,35-44,Male,<3L,Word of Mouth,Vitamin D3,Consideration,,Too Expensive,0,,,,5.1
VE1220,2024-08-18,Mumbai,25-34,Female,3-6L,Facebook,Whey Protein,Awareness,,Shipping Concerns,0,,,,15.3
VE1221,2024-08-21,Delhi,18-24,Male,<3L,Instagram,Ashwagandha,Purchase,Influencer,None,500,7,Passive,Customer Support,14.2
VE1222,2024-07-07,Bangalore,45-54,Prefer not to say,3-6L,YouTube,Ashwagandha,Consideration,,Too Many Options,0,,,,14.6
VE1223,2024-07-04,Mumbai,25-34,Female,3-6L,YouTube,Whey Protein,Awareness,,Prefer Offline,0,,,,14.1
VE1224,2024-06-28,Pune,25-34,Male,3-6L,Instagram,Collagen,Repeat Purchase,Price,None,500,8,Passive,Price-Value,7.3
VE1225,2024-10-20,Bangalore,18-24,Male,6-10L,Google Search,Whey Protein,Consideration,,Shipping Concerns,0,,,,10.8
VE1226,2024-08-06,Pune,25-34,Female,6-10L,YouTube,Probiotic,Awareness,,Unsure of Efficacy,0,,,,11.4
VE1227,2024-11-19,Pune,25-34,Female,3-6L,Instagram,Whey Protein,Awareness,,Lack of Trust,0,,,,13.2
VE1228,2024-07-15,Delhi,35-44,Male,10-20L,Word of Mouth,Probiotic,Consideration,,None,0,,,,8.9
VE1229,2024-07-15,Delhi,55+,Female,3-6L,YouTube,Whey Protein,Trial,Price,Unsure of Efficacy,0,,,,7.7
VE1230,2024-07-13,Mumbai,25-34,Prefer not to say,10-20L,Doctor Recommendation,Omega-3,Consideration,,Unsure of Efficacy,0,,,,11.1
VE1231,2024-11-13,Bangalore,35-44,Male,3-6L,YouTube,Multivitamin,Intent,Ingredients Quality,None,0,,,,12.8
VE1232,2024-06-30,Delhi,25-34,Female,10-20L,YouTube,Whey Protein,Purchase,Influencer,None,4000,9,Promoter,Packaging,14.1
VE1233,2024-08-23,Delhi,55+,Female,6-10L,Instagram,Whey Protein,Consideration,,Too Expensive,0,,,,9.9
VE1234,2024-06-14,Hyderabad,18-24,Female,3-6L,Google Search,Ashwagandha,Awareness,,Shipping Concerns,0,,,,9.2
VE1235,2024-07-24,Chennai,35-44,Female,6-10L,YouTube,Multivitamin,Consideration,,Lack of Trust,0,,,,7.2
VE1236,2024-08-11,Lucknow,25-34,Male,<3L,Google Search,Collagen,Trial,Discount/Offer,Shipping Concerns,0,,,,4.8
VE1237,2024-07-09,Chennai,18-24,Female,20L+,Word of Mouth,Ashwagandha,Trial,Influencer,Too Expensive,0,,,,16.8
VE1238,2024-10-26,Bangalore,25-34,Male,6-10L,Instagram,Vitamin D3,Repeat Purchase,Price,None,2000,8,Passive,Delivery Speed,6.4
VE1239,2024-06-30,Hyderabad,35-44,Male,<3L,YouTube,Whey Protein,Intent,Influencer,Lack of Trust,0,,,,17.1
VE1240,2024-07-21,Jaipur,35-44,Male,3-6L,Instagram,Multivitamin,Purchase,Doctor Recommended,None,300,5,Detractor,Delivery Speed,6.9
VE1241,2024-06-24,Mumbai,45-54,Female,6-10L,Instagram,Multivitamin,Consideration,,None,0,,,,12.6
VE1242,2024-09-05,Delhi,45-54,Female,10-20L,YouTube,Vitamin D3,Awareness,,Shipping Concerns,0,,,,15.4
VE1243,2024-11-15,Delhi,55+,Female,6-10L,YouTube,Collagen,Consideration,,Lack of Trust,0,,,,17.6
VE1244,2024-07-01,Delhi,25-34,Female,6-10L,Google Search,Multivitamin,Awareness,,Too Expensive,0,,,,8.0
VE1245,2024-06-20,Ahmedabad,35-44,Male,20L+,Facebook,Omega-3,Repeat Purchase,Ingredients Quality,None,2000,8,Passive,Delivery Speed,5.7
VE1246,2024-09-18,Ahmedabad,18-24,Male,3-6L,YouTube,Ashwagandha,Awareness,,Unsure of Efficacy,0,,,,17.4
VE1247,2024-07-11,Kolkata,35-44,Female,3-6L,Word of Mouth,Multivitamin,Intent,Discount/Offer,Unsure of Efficacy,0,,,,12.1
VE1248,2024-11-11,Bangalore,25-34,Female,6-10L,YouTube,Ashwagandha,Awareness,,Unsure of Efficacy,0,,,,10.2
VE1249,2024-07-15,Jaipur,25-34,Female,3-6L,Doctor Recommendation,Omega-3,Purchase,Price,None,500,1,Detractor,Taste/Texture,15.2
VE1250,2024-10-20,Mumbai,25-34,Male,20L+,Google Search,Omega-3,Trial,Doctor Recommended,Too Expensive,0,,,,16.2
VE1251,2024-06-28,Lucknow,35-44,Male,3-6L,Instagram,Omega-3,Repeat Purchase,Discount/Offer,None,700,10,Promoter,Taste/Texture,11.1
VE1252,2024-07-22,Kolkata,18-24,Female,<3L,Google Search,Whey Protein,Repeat Purchase,Brand Trust,None,0,6,Detractor,Customer Support,9.0
VE1253,2024-11-19,Kolkata,35-44,Female,3-6L,Doctor Recommendation,Vitamin D3,Awareness,,Shipping Concerns,0,,,,10.4
VE1254,2024-07-09,Delhi,35-44,Female,10-20L,Word of Mouth,Omega-3,Consideration,,Unsure of Efficacy,0,,,,5.9
VE1255,2024-08-24,Hyderabad,18-24,Male,<3L,YouTube,Omega-3,Consideration,,Too Expensive,0,,,,12.4
VE1256,2024-10-18,Pune,35-44,Female,6-10L,Word of Mouth,Ashwagandha,Purchase,Doctor Recommended,None,1000,2,Detractor,Customer Support,11.3
VE1257,2024-10-29,Mumbai,45-54,Female,20L+,YouTube,Ashwagandha,Awareness,,Too Many Options,0,,,,7.2
VE1258,2024-10-30,Bangalore,18-24,Male,6-10L,Word of Mouth,Whey Protein,Awareness,,None,0,,,,7.4
VE1259,2024-08-13,Jaipur,25-34,Female,3-6L,Doctor Recommendation,Collagen,Intent,Influencer,Too Many Options,0,,,,12.4
VE1260,2024-06-30,Lucknow,25-34,Male,10-20L,Facebook,Whey Protein,Consideration,,Too Many Options,0,,,,7.4
VE1261,2024-06-14,Bangalore,45-54,Female,3-6L,Instagram,Whey Protein,Consideration,,Too Expensive,0,,,,5.8
VE1262,2024-10-18,Jaipur,45-54,Male,10-20L,Word of Mouth,Ashwagandha,Consideration,,Lack of Trust,0,,,,16.7
VE1263,2024-06-29,Delhi,25-34,Male,10-20L,Google Search,Ashwagandha,Consideration,,Too Expensive,0,,,,17.6
VE1264,2024-09-11,Ahmedabad,25-34,Male,10-20L,YouTube,Probiotic,Intent,Influencer,Prefer Offline,0,,,,10.4
VE1265,2024-06-03,Hyderabad,18-24,Male,6-10L,YouTube,Multivitamin,Consideration,,Too Expensive,0,,,,9.6
VE1266,2024-06-22,Mumbai,25-34,Female,6-10L,Facebook,Omega-3,Consideration,,Unsure of Efficacy,0,,,,12.6
VE1267,2024-09-17,Hyderabad,25-34,Male,10-20L,Google Search,Vitamin D3,Awareness,,Prefer Offline,0,,,,8.1
VE1268,2024-10-29,Mumbai,35-44,Male,10-20L,Word of Mouth,Omega-3,Intent,Ingredients Quality,Too Expensive,0,,,,13.6
VE1269,2024-11-24,Hyderabad,25-34,Female,3-6L,Word of Mouth,Omega-3,Awareness,,Lack of Trust,0,,,,7.0
VE1270,2024-11-11,Delhi,35-44,Male,6-10L,Doctor Recommendation,Multivitamin,Consideration,,None,0,,,,4.8
VE1271,2024-09-24,Bangalore,18-24,Male,3-6L,YouTube,Multivitamin,Consideration,,Too Many Options,0,,,,15.6
VE1272,2024-09-13,Mumbai,35-44,Male,20L+,Facebook,Collagen,Intent,Brand Trust,Too Expensive,0,,,,6.4
VE1273,2024-08-06,Bangalore,18-24,Prefer not to say,6-10L,Google Search,Whey Protein,Consideration,,Too Expensive,0,,,,7.4
VE1274,2024-06-29,Hyderabad,35-44,Female,3-6L,Word of Mouth,Ashwagandha,Awareness,,None,0,,,,14.1
VE1275,2024-06-28,Mumbai,25-34,Male,<3L,Instagram,Multivitamin,Awareness,,Unsure of Efficacy,0,,,,9.9
VE1276,2024-11-27,Delhi,18-24,Female,3-6L,YouTube,Whey Protein,Repeat Purchase,Doctor Recommended,None,300,10,Promoter,Price-Value,15.9
VE1277,2024-09-29,Pune,25-34,Female,10-20L,Word of Mouth,Whey Protein,Intent,Ingredients Quality,Too Many Options,0,,,,16.2
VE1278,2024-09-27,Kolkata,18-24,Male,6-10L,YouTube,Collagen,Repeat Purchase,Doctor Recommended,None,1500,8,Passive,Customer Support,11.8
VE1279,2024-08-03,Chennai,35-44,Female,6-10L,YouTube,Omega-3,Consideration,,Shipping Concerns,0,,,,9.1
VE1280,2024-08-06,Lucknow,45-54,Male,3-6L,Instagram,Ashwagandha,Consideration,,Lack of Trust,0,,,,7.8
VE1281,2024-09-06,Ahmedabad,18-24,Male,6-10L,YouTube,Ashwagandha,Consideration,,Lack of Trust,0,,,,7.3
VE1282,2024-08-20,Mumbai,55+,Female,<3L,Google Search,Multivitamin,Purchase,Ingredients Quality,None,200,7,Passive,Taste/Texture,7.9
VE1283,2024-06-13,Mumbai,25-34,Male,10-20L,Word of Mouth,Ashwagandha,Purchase,Brand Trust,None,1000,10,Promoter,Taste/Texture,8.7
VE1284,2024-09-02,Bangalore,25-34,Female,<3L,YouTube,Vitamin D3,Awareness,,None,0,,,,15.0
VE1285,2024-11-03,Delhi,18-24,Female,3-6L,Word of Mouth,Probiotic,Awareness,,Shipping Concerns,0,,,,14.9
VE1286,2024-08-26,Chennai,18-24,Male,3-6L,Google Search,Multivitamin,Consideration,,Too Many Options,0,,,,16.1
VE1287,2024-07-01,Delhi,25-34,Prefer not to say,10-20L,YouTube,Probiotic,Trial,Ingredients Quality,Unsure of Efficacy,0,,,,5.6
VE1288,2024-08-11,Chennai,18-24,Male,20L+,Google Search,Vitamin D3,Purchase,Discount/Offer,None,2000,4,Detractor,Customer Support,17.8
VE1289,2024-10-02,Pune,55+,Male,10-20L,Instagram,Ashwagandha,Awareness,,Prefer Offline,0,,,,17.1
VE1290,2024-08-09,Bangalore,55+,Male,3-6L,Instagram,Collagen,Consideration,,Shipping Concerns,0,,,,7.3
VE1291,2024-08-04,Mumbai,35-44,Male,3-6L,YouTube,Ashwagandha,Consideration,,Too Expensive,0,,,,17.6
VE1292,2024-11-10,Delhi,55+,Female,3-6L,Instagram,Ashwagandha,Purchase,Discount/Offer,None,700,2,Detractor,Delivery Speed,10.3
VE1293,2024-08-18,Chennai,25-34,Male,10-20L,Doctor Recommendation,Collagen,Trial,Discount/Offer,Unsure of Efficacy,0,,,,13.7
VE1294,2024-11-06,Pune,55+,Male,20L+,YouTube,Whey Protein,Consideration,,Too Many Options,0,,,,11.1
VE1295,2024-06-08,Delhi,45-54,Female,10-20L,Doctor Recommendation,Probiotic,Intent,Peer Recommendation,Too Expensive,0,,,,17.5
VE1296,2024-06-11,Mumbai,35-44,Male,6-10L,Offline Store,Vitamin D3,Intent,Brand Trust,Shipping Concerns,0,,,,15.9
VE1297,2024-08-18,Delhi,45-54,Female,10-20L,Word of Mouth,Omega-3,Purchase,Peer Recommendation,None,3000,10,Promoter,Packaging,7.9
VE1298,2024-11-19,Jaipur,25-34,Male,10-20L,Instagram,Omega-3,Intent,Brand Trust,Lack of Trust,0,,,,4.7
VE1299,2024-11-23,Chennai,45-54,Female,3-6L,Google Search,Whey Protein,Consideration,,Prefer Offline,0,,,,16.3
VE1300,2024-09-07,Kolkata,35-44,Male,6-10L,Google Search,Whey Protein,Awareness,,Lack of Trust,0,,,,8.6
VE1301,2024-08-20,Bangalore,35-44,Female,<3L,Doctor Recommendation,Ashwagandha,Intent,Discount/Offer,None,0,,,,14.1
VE1302,2024-07-15,Mumbai,45-54,Female,6-10L,Google Search,Whey Protein,Trial,Discount/Offer,Too Many Options,0,,,,4.9
VE1303,2024-07-11,Jaipur,35-44,Prefer not to say,6-10L,Google Search,Whey Protein,Consideration,,Too Expensive,0,,,,5.1
VE1304,2024-06-30,Delhi,25-34,Female,<3L,Word of Mouth,Multivitamin,Intent,Influencer,Too Many Options,0,,,,14.2
VE1305,2024-07-02,Delhi,18-24,Male,6-10L,Word of Mouth,Multivitamin,Awareness,,Unsure of Efficacy,0,,,,17.0
VE1306,2024-11-14,Mumbai,55+,Female,10-20L,Word of Mouth,Multivitamin,Awareness,,Lack of Trust,0,,,,7.1
VE1307,2024-08-19,Bangalore,55+,Male,10-20L,Instagram,Whey Protein,Awareness,,None,0,,,,15.8
VE1308,2024-09-12,Ahmedabad,18-24,Female,3-6L,YouTube,Ashwagandha,Consideration,,Unsure of Efficacy,0,,,,10.4
VE1309,2024-11-19,Bangalore,25-34,Male,20L+,YouTube,Multivitamin,Awareness,,Lack of Trust,0,,,,17.8
VE1310,2024-06-01,Kolkata,35-44,Male,6-10L,Facebook,Ashwagandha,Awareness,,Prefer Offline,0,,,,9.5
VE1311,2024-10-22,Pune,25-34,Female,3-6L,Instagram,Omega-3,Consideration,,Too Expensive,0,,,,15.1
VE1312,2024-10-14,Mumbai,25-34,Female,20L+,Google Search,Omega-3,Awareness,,Too Many Options,0,,,,15.1
VE1313,2024-06-19,Mumbai,25-34,Female,3-6L,YouTube,Whey Protein,Intent,Brand Trust,Too Expensive,0,,,,6.3
VE1314,2024-11-27,Pune,25-34,Female,6-10L,Google Search,Collagen,Intent,Influencer,Too Expensive,0,,,,17.1
VE1315,2024-06-19,Pune,25-34,Male,20L+,Instagram,Omega-3,Intent,Influencer,Unsure of Efficacy,0,,,,15.1
VE1316,2024-06-25,Hyderabad,45-54,Female,3-6L,Instagram,Ashwagandha,Purchase,Influencer,None,300,8,Passive,Delivery Speed,16.4
VE1317,2024-08-07,Pune,25-34,Female,<3L,Google Search,Ashwagandha,Consideration,,Too Expensive,0,,,,15.0
VE1318,2024-07-03,Delhi,35-44,Male,10-20L,Google Search,Whey Protein,Consideration,,Too Expensive,0,,,,7.5
VE1319,2024-11-28,Ahmedabad,25-34,Female,6-10L,Instagram,Whey Protein,Awareness,,Prefer Offline,0,,,,11.3
VE1320,2024-10-22,Hyderabad,45-54,Female,3-6L,Instagram,Omega-3,Consideration,,Prefer Offline,0,,,,13.8
VE1321,2024-09-24,Mumbai,18-24,Male,6-10L,Facebook,Probiotic,Awareness,,Unsure of Efficacy,0,,,,5.4
VE1322,2024-08-29,Jaipur,35-44,Female,<3L,Instagram,Multivitamin,Trial,Discount/Offer,Too Many Options,0,,,,7.0
VE1323,2024-06-21,Pune,18-24,Male,20L+,Doctor Recommendation,Omega-3,Awareness,,Too Expensive,0,,,,4.9
VE1324,2024-06-19,Kolkata,35-44,Female,<3L,Google Search,Probiotic,Awareness,,Too Many Options,0,,,,12.1
VE1325,2024-08-23,Chennai,25-34,Female,10-20L,Google Search,Multivitamin,Intent,Doctor Recommended,Too Many Options,0,,,,17.4
VE1326,2024-06-30,Bangalore,35-44,Female,10-20L,Google Search,Whey Protein,Consideration,,Lack of Trust,0,,,,7.4
VE1327,2024-06-19,Delhi,25-34,Male,10-20L,Word of Mouth,Multivitamin,Intent,Brand Trust,Shipping Concerns,0,,,,10.4
VE1328,2024-10-13,Pune,45-54,Male,20L+,YouTube,Whey Protein,Awareness,,None,0,,,,5.0
VE1329,2024-09-18,Bangalore,35-44,Male,10-20L,Instagram,Multivitamin,Purchase,Doctor Recommended,None,3000,8,Passive,Product Efficacy,5.1
VE1330,2024-08-25,Delhi,45-54,Female,10-20L,YouTube,Omega-3,Intent,Brand Trust,Too Many Options,0,,,,12.5
VE1331,2024-10-17,Jaipur,45-54,Male,<3L,Google Search,Multivitamin,Consideration,,Too Expensive,0,,,,5.8
VE1332,2024-06-22,Lucknow,25-34,Male,6-10L,Google Search,Ashwagandha,Consideration,,Lack of Trust,0,,,,13.7
VE1333,2024-06-14,Chennai,18-24,Female,6-10L,Google Search,Probiotic,Consideration,,Unsure of Efficacy,0,,,,13.7
VE1334,2024-06-01,Ahmedabad,35-44,Male,20L+,Word of Mouth,Probiotic,Consideration,,Too Expensive,0,,,,14.8
VE1335,2024-11-27,Ahmedabad,18-24,Male,3-6L,Word of Mouth,Whey Protein,Awareness,,None,0,,,,10.4
VE1336,2024-11-06,Mumbai,25-34,Male,10-20L,Instagram,Omega-3,Intent,Price,Unsure of Efficacy,0,,,,13.2
VE1337,2024-07-30,Chennai,45-54,Male,20L+,YouTube,Ashwagandha,Intent,Brand Trust,Shipping Concerns,0,,,,4.5
VE1338,2024-08-29,Delhi,18-24,Male,<3L,Google Search,Vitamin D3,Repeat Purchase,Brand Trust,None,300,10,Promoter,Customer Support,6.9
VE1339,2024-10-18,Mumbai,35-44,Male,6-10L,Google Search,Whey Protein,Trial,Influencer,Too Many Options,0,,,,9.9
VE1340,2024-09-18,Jaipur,45-54,Female,<3L,YouTube,Omega-3,Consideration,,Shipping Concerns,0,,,,11.3
VE1341,2024-11-25,Chennai,35-44,Female,6-10L,Google Search,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,4.8
VE1342,2024-09-09,Bangalore,25-34,Female,3-6L,YouTube,Whey Protein,Consideration,,Too Expensive,0,,,,17.8
VE1343,2024-08-20,Mumbai,45-54,Male,<3L,Google Search,Whey Protein,Intent,Ingredients Quality,Too Expensive,0,,,,8.7
VE1344,2024-06-25,Delhi,35-44,Male,<3L,Doctor Recommendation,Omega-3,Trial,Influencer,Shipping Concerns,0,,,,7.8
VE1345,2024-07-09,Ahmedabad,18-24,Male,6-10L,Word of Mouth,Ashwagandha,Consideration,,Unsure of Efficacy,0,,,,9.0
VE1346,2024-10-23,Hyderabad,55+,Male,10-20L,Doctor Recommendation,Whey Protein,Consideration,,Prefer Offline,0,,,,9.8
VE1347,2024-07-30,Jaipur,25-34,Female,10-20L,Word of Mouth,Probiotic,Intent,Price,Prefer Offline,0,,,,16.5
VE1348,2024-11-25,Hyderabad,18-24,Male,<3L,YouTube,Whey Protein,Purchase,Price,None,200,3,Detractor,Taste/Texture,11.6
VE1349,2024-07-02,Bangalore,45-54,Female,10-20L,Google Search,Omega-3,Awareness,,Prefer Offline,0,,,,11.7
VE1350,2024-08-25,Hyderabad,18-24,Female,3-6L,Word of Mouth,Ashwagandha,Consideration,,Too Expensive,0,,,,14.1
VE1351,2024-08-26,Ahmedabad,25-34,Female,10-20L,Doctor Recommendation,Whey Protein,Awareness,,Too Many Options,0,,,,11.4
VE1352,2024-10-27,Bangalore,18-24,Male,3-6L,Doctor Recommendation,Probiotic,Consideration,,Too Expensive,0,,,,6.7
VE1353,2024-06-14,Delhi,25-34,Male,3-6L,Facebook,Vitamin D3,Consideration,,Too Expensive,0,,,,8.2
VE1354,2024-10-03,Lucknow,35-44,Female,20L+,Doctor Recommendation,Ashwagandha,Consideration,,None,0,,,,14.0
VE1355,2024-11-20,Delhi,35-44,Male,<3L,Instagram,Whey Protein,Awareness,,Lack of Trust,0,,,,16.0
VE1356,2024-07-04,Pune,25-34,Female,3-6L,Doctor Recommendation,Multivitamin,Intent,Price,Too Expensive,0,,,,16.5
VE1357,2024-09-13,Mumbai,25-34,Female,10-20L,YouTube,Collagen,Consideration,,Prefer Offline,0,,,,9.9
VE1358,2024-10-28,Delhi,35-44,Male,<3L,Instagram,Whey Protein,Intent,Ingredients Quality,Lack of Trust,0,,,,8.5
VE1359,2024-11-03,Delhi,55+,Female,20L+,Instagram,Vitamin D3,Intent,Influencer,Unsure of Efficacy,0,,,,9.8
VE1360,2024-07-09,Hyderabad,45-54,Male,<3L,Google Search,Omega-3,Trial,Peer Recommendation,Shipping Concerns,0,,,,17.4
VE1361,2024-06-11,Bangalore,35-44,Female,<3L,Google Search,Multivitamin,Trial,Brand Trust,Too Many Options,0,,,,17.5
VE1362,2024-09-09,Lucknow,35-44,Female,3-6L,Instagram,Multivitamin,Consideration,,Unsure of Efficacy,0,,,,7.1
VE1363,2024-07-14,Bangalore,25-34,Female,<3L,Facebook,Multivitamin,Awareness,,Too Many Options,0,,,,17.2
VE1364,2024-10-21,Chennai,25-34,Male,10-20L,Doctor Recommendation,Ashwagandha,Awareness,,Prefer Offline,0,,,,17.3
VE1365,2024-10-31,Jaipur,35-44,Female,20L+,Instagram,Multivitamin,Consideration,,Too Expensive,0,,,,8.1
VE1366,2024-07-22,Hyderabad,45-54,Female,10-20L,Facebook,Multivitamin,Consideration,,Shipping Concerns,0,,,,9.4
VE1367,2024-07-31,Mumbai,25-34,Male,10-20L,Doctor Recommendation,Multivitamin,Consideration,,Shipping Concerns,0,,,,10.0
VE1368,2024-09-04,Lucknow,25-34,Female,10-20L,YouTube,Ashwagandha,Intent,Doctor Recommended,Lack of Trust,0,,,,14.2
VE1369,2024-11-10,Mumbai,25-34,Prefer not to say,6-10L,Google Search,Vitamin D3,Intent,Peer Recommendation,Unsure of Efficacy,0,,,,10.3
